Province/State,Country/Region,Date,Confirmed,Deaths,Lat,Long,Recovered
Gibraltar,United Kingdom,2/18/20,0,0,36.1408,-5.3536,0
Isle of Man,United Kingdom,2/18/20,0,0,54.2361,-4.5481,0
Montserrat,United Kingdom,2/18/20,0,0,16.7425,-62.1874,0
None,United Kingdom,2/18/20,9,0,55.3781,-3.4360000000000004,8
None,Uruguay,2/18/20,0,0,-32.5228,-55.7658,0
None,US,2/18/20,13,0,37.0902,-95.7129,3
None,Uzbekistan,2/18/20,0,0,41.3775,64.5853,0
None,Venezuela,2/18/20,0,0,6.4238,-66.5897,0
None,Vietnam,2/18/20,16,0,16.0,108.0,7
None,Zambia,2/18/20,0,0,-15.4167,28.2833,0
None,Zimbabwe,2/18/20,0,0,-20.0,30.0,0
None,Dominica,2/18/20,0,0,15.415,-61.371,0
None,Grenada,2/18/20,0,0,12.1165,-61.678999999999995,0
None,Mozambique,2/18/20,0,0,-18.6657,35.5296,0
None,Syria,2/18/20,0,0,34.8021,38.9968,0
None,Timor-Leste,2/18/20,0,0,-8.8742,125.7275,0
None,Belize,2/18/20,0,0,13.1939,-59.5432,0
None,Laos,2/18/20,0,0,19.856270000000002,102.495496,0
None,Libya,2/18/20,0,0,26.3351,17.228331,0
None,West Bank and Gaza,2/18/20,0,0,31.9522,35.2332,0
None,Guinea-Bissau,2/18/20,0,0,11.8037,-15.1804,0
None,Mali,2/18/20,0,0,17.570692,-3.996166000000001,0
None,Saint Kitts and Nevis,2/18/20,0,0,17.357822,-62.782998,0
None,Kosovo,2/18/20,0,0,42.602636,20.902977,0
None,Burma,2/18/20,0,0,21.9162,95.956,0
Anguilla,United Kingdom,2/18/20,0,0,18.2206,-63.0686,0
British Virgin Islands,United Kingdom,2/18/20,0,0,18.4207,-64.64,0
Turks and Caicos Islands,United Kingdom,2/18/20,0,0,21.69400000000001,-71.7979,0
None,MS Zaandam,2/18/20,0,0,0.0,0.0,0
None,Botswana,2/18/20,0,0,-22.3285,24.6849,0
None,Burundi,2/18/20,0,0,-3.3731,29.9189,0
None,Sierra Leone,2/18/20,0,0,8.460555000000001,-11.779889,0
"Bonaire, Sint Eustatius and Saba",Netherlands,2/18/20,0,0,12.1784,-68.2385,0
None,Malawi,2/18/20,0,0,-13.254307999999998,34.301525,0
Falkland Islands (Malvinas),United Kingdom,2/18/20,0,0,-51.7963,-59.5236,0
Saint Pierre and Miquelon,France,2/18/20,0,0,46.8852,-56.3159,0
None,South Sudan,2/18/20,0,0,6.8770000000000024,31.307,0
None,Western Sahara,2/18/20,0,0,24.2155,-12.8858,0
None,Sao Tome and Principe,2/18/20,0,0,0.18636,6.613081,0
None,Yemen,2/18/20,0,0,15.552726999999999,48.516388,0
None,Afghanistan,2/19/20,0,0,33.0,65.0,0
None,Albania,2/19/20,0,0,41.1533,20.1683,0
None,Algeria,2/19/20,0,0,28.0339,1.6596,0
None,Andorra,2/19/20,0,0,42.5063,1.5218,0
None,Angola,2/19/20,0,0,-11.2027,17.8739,0
None,Antigua and Barbuda,2/19/20,0,0,17.0608,-61.7964,0
None,Argentina,2/19/20,0,0,-38.4161,-63.6167,0
None,Armenia,2/19/20,0,0,40.0691,45.0382,0
Australian Capital Territory,Australia,2/19/20,0,0,-35.4735,149.0124,0
New South Wales,Australia,2/19/20,4,0,-33.8688,151.2093,4
Northern Territory,Australia,2/19/20,0,0,-12.4634,130.8456,0
Queensland,Australia,2/19/20,5,0,-28.0167,153.4,0
South Australia,Australia,2/19/20,2,0,-34.9285,138.6007,2
Tasmania,Australia,2/19/20,0,0,-41.4545,145.9707,0
Victoria,Australia,2/19/20,4,0,-37.8136,144.9631,4
Western Australia,Australia,2/19/20,0,0,-31.9505,115.8605,0
None,Austria,2/19/20,0,0,47.5162,14.5501,0
None,Azerbaijan,2/19/20,0,0,40.1431,47.5769,0
None,Bahamas,2/19/20,0,0,25.0343,-77.3963,0
None,Bahrain,2/19/20,0,0,26.0275,50.55,0
None,Bangladesh,2/19/20,0,0,23.685,90.3563,0
None,Barbados,2/19/20,0,0,13.1939,-59.5432,0
None,Belarus,2/19/20,0,0,53.7098,27.9534,0
None,Belgium,2/19/20,1,0,50.8333,4.0,1
None,Benin,2/19/20,0,0,9.3077,2.3158,0
None,Bhutan,2/19/20,0,0,27.5142,90.4336,0
None,Bolivia,2/19/20,0,0,-16.2902,-63.5887,0
None,Bosnia and Herzegovina,2/19/20,0,0,43.9159,17.6791,0
None,Brazil,2/19/20,0,0,-14.235,-51.9253,0
None,Brunei,2/19/20,0,0,4.5353,114.7277,0
None,Bulgaria,2/19/20,0,0,42.7339,25.4858,0
None,Burkina Faso,2/19/20,0,0,12.2383,-1.5616,0
None,Cabo Verde,2/19/20,0,0,16.5388,-23.0418,0
None,Cambodia,2/19/20,1,0,11.55,104.9167,1
None,Cameroon,2/19/20,0,0,3.8480000000000003,11.5021,0
None,Central African Republic,2/19/20,0,0,6.6111,20.9394,0
None,Chad,2/19/20,0,0,15.4542,18.7322,0
None,Chile,2/19/20,0,0,-35.6751,-71.543,0
Anhui,China,2/19/20,986,6,31.8257,117.2264,413
Beijing,China,2/19/20,393,4,40.1824,116.4142,145
Chongqing,China,2/19/20,560,5,30.0572,107.874,274
Fujian,China,2/19/20,293,0,26.0789,117.9874,112
Gansu,China,2/19/20,91,2,37.8099,101.0583,65
Guangdong,China,2/19/20,1331,5,23.3417,113.4244,606
Guangxi,China,2/19/20,244,2,23.8298,108.7881,86
Guizhou,China,2/19/20,146,2,26.8154,106.8748,70
Hainan,China,2/19/20,168,4,19.1959,109.7453,84
Hebei,China,2/19/20,306,4,39.549,116.1306,152
Heilongjiang,China,2/19/20,470,12,47.861999999999995,127.7615,120
Henan,China,2/19/20,1262,19,33.882,113.61399999999999,573
Hong Kong,China,2/19/20,63,2,22.3,114.2,5
Hubei,China,2/19/20,62031,2029,30.9756,112.2707,10337
Hunan,China,2/19/20,1008,4,27.6104,111.7088,561
Inner Mongolia,China,2/19/20,75,0,44.0935,113.9448,10
Jiangsu,China,2/19/20,631,0,32.9711,119.455,318
Jiangxi,China,2/19/20,934,1,27.614,115.7221,362
Jilin,China,2/19/20,90,1,43.6661,126.1923,37
Liaoning,China,2/19/20,121,1,41.2956,122.6085,55
Macau,China,2/19/20,10,0,22.1667,113.55,5
Ningxia,China,2/19/20,71,0,37.2692,106.1655,42
Qinghai,China,2/19/20,18,0,35.7452,95.9956,16
Shaanxi,China,2/19/20,242,0,35.1917,108.8701,102
Shandong,China,2/19/20,544,3,36.3427,118.1498,231
Shanghai,China,2/19/20,333,2,31.201999999999998,121.4491,186
Shanxi,China,2/19/20,131,0,37.5777,112.2922,68
Sichuan,China,2/19/20,514,3,30.6171,102.7103,188
Tianjin,China,2/19/20,130,3,39.3054,117.323,54
Tibet,China,2/19/20,1,0,31.6927,88.0924,1
Xinjiang,China,2/19/20,76,1,41.1129,85.2401,20
Yunnan,China,2/19/20,172,1,24.974,101.48700000000001,60
Zhejiang,China,2/19/20,1174,0,29.1832,120.0934,604
None,Colombia,2/19/20,0,0,4.5709,-74.2973,0
None,Congo (Brazzaville),2/19/20,0,0,-4.0383,21.7587,0
None,Congo (Kinshasa),2/19/20,0,0,-4.0383,21.7587,0
None,Costa Rica,2/19/20,0,0,9.7489,-83.7534,0
None,Cote d'Ivoire,2/19/20,0,0,7.54,-5.5471,0
None,Croatia,2/19/20,0,0,45.1,15.2,0
None,Diamond Princess,2/19/20,621,0,0.0,0.0,1
None,Cuba,2/19/20,0,0,22.0,-80.0,0
None,Cyprus,2/19/20,0,0,35.1264,33.4299,0
None,Czechia,2/19/20,0,0,49.8175,15.472999999999999,0
Faroe Islands,Denmark,2/19/20,0,0,61.8926,-6.9118,0
Greenland,Denmark,2/19/20,0,0,71.7069,-42.6043,0
None,Denmark,2/19/20,0,0,56.2639,9.5018,0
None,Djibouti,2/19/20,0,0,11.8251,42.5903,0
None,Dominican Republic,2/19/20,0,0,18.7357,-70.1627,0
None,Ecuador,2/19/20,0,0,-1.8312,-78.1834,0
None,Egypt,2/19/20,1,0,26.0,30.0,0
None,El Salvador,2/19/20,0,0,13.7942,-88.8965,0
None,Equatorial Guinea,2/19/20,0,0,1.5,10.0,0
None,Eritrea,2/19/20,0,0,15.1794,39.7823,0
None,Estonia,2/19/20,0,0,58.5953,25.0136,0
None,Eswatini,2/19/20,0,0,-26.5225,31.4659,0
None,Ethiopia,2/19/20,0,0,9.145,40.4897,0
None,Fiji,2/19/20,0,0,-17.7134,178.065,0
None,Finland,2/19/20,1,0,64.0,26.0,1
French Guiana,France,2/19/20,0,0,3.9339,-53.1258,0
French Polynesia,France,2/19/20,0,0,-17.6797,149.4068,0
Guadeloupe,France,2/19/20,0,0,16.25,-61.5833,0
Mayotte,France,2/19/20,0,0,-12.8275,45.1662,0
New Caledonia,France,2/19/20,0,0,-20.9043,165.618,0
Reunion,France,2/19/20,0,0,-21.1351,55.2471,0
Saint Barthelemy,France,2/19/20,0,0,17.9,-62.8333,0
St Martin,France,2/19/20,0,0,18.0708,-63.0501,0
Martinique,France,2/19/20,0,0,14.6415,-61.0242,0
None,France,2/19/20,12,1,46.2276,2.2137,4
None,Gabon,2/19/20,0,0,-0.8037,11.6094,0
None,Gambia,2/19/20,0,0,13.4432,-15.3101,0
None,Georgia,2/19/20,0,0,42.3154,43.3569,0
None,Germany,2/19/20,16,0,51.0,9.0,12
None,Ghana,2/19/20,0,0,7.9465,-1.0232,0
None,Greece,2/19/20,0,0,39.0742,21.8243,0
None,Guatemala,2/19/20,0,0,15.7835,-90.2308,0
None,Guinea,2/19/20,0,0,9.9456,-9.6966,0
None,Guyana,2/19/20,0,0,5.0,-58.75,0
None,Haiti,2/19/20,0,0,18.9712,-72.2852,0
None,Holy See,2/19/20,0,0,41.9029,12.4534,0
None,Honduras,2/19/20,0,0,15.2,-86.2419,0
None,Hungary,2/19/20,0,0,47.1625,19.5033,0
None,Iceland,2/19/20,0,0,64.9631,-19.0208,0
None,India,2/19/20,3,0,21.0,78.0,3
None,Indonesia,2/19/20,0,0,-0.7893,113.9213,0
None,Iran,2/19/20,2,2,32.0,53.0,0
None,Iraq,2/19/20,0,0,33.0,44.0,0
None,Ireland,2/19/20,0,0,53.1424,-7.6921,0
None,Israel,2/19/20,0,0,31.0,35.0,0
None,Italy,2/19/20,3,0,43.0,12.0,0
None,Jamaica,2/19/20,0,0,18.1096,-77.2975,0
None,Japan,2/19/20,84,1,36.0,138.0,18
None,Jordan,2/19/20,0,0,31.24,36.51,0
None,Kazakhstan,2/19/20,0,0,48.0196,66.9237,0
None,Kenya,2/19/20,0,0,-0.0236,37.9062,0
None,"Korea, South",2/19/20,31,0,36.0,128.0,12
None,Kuwait,2/19/20,0,0,29.5,47.75,0
None,Kyrgyzstan,2/19/20,0,0,41.2044,74.7661,0
None,Latvia,2/19/20,0,0,56.8796,24.6032,0
None,Lebanon,2/19/20,0,0,33.8547,35.8623,0
None,Liberia,2/19/20,0,0,6.4281,-9.4295,0
None,Liechtenstein,2/19/20,0,0,47.14,9.55,0
None,Lithuania,2/19/20,0,0,55.1694,23.8813,0
None,Luxembourg,2/19/20,0,0,49.8153,6.1296,0
None,Madagascar,2/19/20,0,0,-18.7669,46.8691,0
None,Malaysia,2/19/20,22,0,2.5,112.5,15
None,Maldives,2/19/20,0,0,3.2028,73.2207,0
None,Malta,2/19/20,0,0,35.9375,14.3754,0
None,Mauritania,2/19/20,0,0,21.0079,10.9408,0
None,Mauritius,2/19/20,0,0,-20.2,57.5,0
None,Mexico,2/19/20,0,0,23.6345,-102.5528,0
None,Moldova,2/19/20,0,0,47.4116,28.3699,0
None,Monaco,2/19/20,0,0,43.7333,7.4167,0
None,Mongolia,2/19/20,0,0,46.8625,103.8467,0
None,Montenegro,2/19/20,0,0,42.5,19.3,0
None,Morocco,2/19/20,0,0,31.7917,-7.0926,0
None,Namibia,2/19/20,0,0,-22.9576,18.4904,0
None,Nepal,2/19/20,1,0,28.1667,84.25,1
Aruba,Netherlands,2/19/20,0,0,12.5186,-70.0358,0
Curacao,Netherlands,2/19/20,0,0,12.1696,-68.99,0
Sint Maarten,Netherlands,2/19/20,0,0,18.0425,-63.0548,0
None,Netherlands,2/19/20,0,0,52.1326,5.2913,0
None,New Zealand,2/19/20,0,0,-40.9006,174.886,0
None,Nicaragua,2/19/20,0,0,12.8654,-85.2072,0
None,Niger,2/19/20,0,0,17.6078,8.0817,0
None,Nigeria,2/19/20,0,0,9.082,8.6753,0
None,North Macedonia,2/19/20,0,0,41.6086,21.7453,0
None,Norway,2/19/20,0,0,60.472,8.4689,0
None,Oman,2/19/20,0,0,21.0,57.0,0
None,Pakistan,2/19/20,0,0,30.3753,69.3451,0
None,Panama,2/19/20,0,0,8.538,-80.7821,0
None,Papua New Guinea,2/19/20,0,0,-6.315,143.9555,0
None,Paraguay,2/19/20,0,0,-23.4425,-58.4438,0
None,Peru,2/19/20,0,0,-9.19,-75.0152,0
None,Philippines,2/19/20,3,1,13.0,122.0,1
None,Poland,2/19/20,0,0,51.9194,19.1451,0
None,Portugal,2/19/20,0,0,39.3999,-8.2245,0
None,Qatar,2/19/20,0,0,25.3548,51.1839,0
None,Romania,2/19/20,0,0,45.9432,24.9668,0
None,Russia,2/19/20,2,0,60.0,90.0,2
None,Rwanda,2/19/20,0,0,-1.9403,29.8739,0
None,Saint Lucia,2/19/20,0,0,13.9094,-60.9789,0
None,Saint Vincent and the Grenadines,2/19/20,0,0,12.9843,-61.2872,0
None,San Marino,2/19/20,0,0,43.9424,12.4578,0
None,Saudi Arabia,2/19/20,0,0,24.0,45.0,0
None,Senegal,2/19/20,0,0,14.4974,-14.4524,0
None,Serbia,2/19/20,0,0,44.0165,21.0059,0
None,Seychelles,2/19/20,0,0,-4.6796,55.492,0
None,Singapore,2/19/20,84,0,1.2833,103.8333,34
None,Slovakia,2/19/20,0,0,48.669,19.699,0
None,Slovenia,2/19/20,0,0,46.1512,14.9955,0
None,Somalia,2/19/20,0,0,5.1521,46.1996,0
None,South Africa,2/19/20,0,0,-30.5595,22.9375,0
None,Spain,2/19/20,2,0,40.0,-4.0,2
None,Sri Lanka,2/19/20,1,0,7.0,81.0,1
None,Sudan,2/19/20,0,0,12.8628,30.2176,0
None,Suriname,2/19/20,0,0,3.9193,-56.0278,0
None,Sweden,2/19/20,1,0,63.0,16.0,0
None,Switzerland,2/19/20,0,0,46.8182,8.2275,0
None,Taiwan*,2/19/20,23,1,23.7,121.0,2
None,Tanzania,2/19/20,0,0,-6.369,34.8888,0
None,Thailand,2/19/20,35,0,15.0,101.0,15
None,Togo,2/19/20,0,0,8.6195,0.8248,0
None,Trinidad and Tobago,2/19/20,0,0,10.6918,-61.2225,0
None,Tunisia,2/19/20,0,0,34.0,9.0,0
None,Turkey,2/19/20,0,0,38.9637,35.2433,0
None,Uganda,2/19/20,0,0,1.0,32.0,0
None,Ukraine,2/19/20,0,0,48.3794,31.1656,0
None,United Arab Emirates,2/19/20,9,0,24.0,54.0,4
Bermuda,United Kingdom,2/19/20,0,0,32.3078,-64.7505,0
Cayman Islands,United Kingdom,2/19/20,0,0,19.3133,-81.2546,0
Channel Islands,United Kingdom,2/19/20,0,0,49.3723,-2.3644,0
Gibraltar,United Kingdom,2/19/20,0,0,36.1408,-5.3536,0
Isle of Man,United Kingdom,2/19/20,0,0,54.2361,-4.5481,0
Montserrat,United Kingdom,2/19/20,0,0,16.7425,-62.1874,0
None,United Kingdom,2/19/20,9,0,55.3781,-3.4360000000000004,8
None,Uruguay,2/19/20,0,0,-32.5228,-55.7658,0
None,US,2/19/20,13,0,37.0902,-95.7129,3
None,Uzbekistan,2/19/20,0,0,41.3775,64.5853,0
None,Venezuela,2/19/20,0,0,6.4238,-66.5897,0
None,Vietnam,2/19/20,16,0,16.0,108.0,7
None,Zambia,2/19/20,0,0,-15.4167,28.2833,0
None,Zimbabwe,2/19/20,0,0,-20.0,30.0,0
None,Dominica,2/19/20,0,0,15.415,-61.371,0
None,Grenada,2/19/20,0,0,12.1165,-61.678999999999995,0
None,Mozambique,2/19/20,0,0,-18.6657,35.5296,0
None,Syria,2/19/20,0,0,34.8021,38.9968,0
None,Timor-Leste,2/19/20,0,0,-8.8742,125.7275,0
None,Belize,2/19/20,0,0,13.1939,-59.5432,0
None,Laos,2/19/20,0,0,19.856270000000002,102.495496,0
None,Libya,2/19/20,0,0,26.3351,17.228331,0
None,West Bank and Gaza,2/19/20,0,0,31.9522,35.2332,0
None,Guinea-Bissau,2/19/20,0,0,11.8037,-15.1804,0
None,Mali,2/19/20,0,0,17.570692,-3.996166000000001,0
None,Saint Kitts and Nevis,2/19/20,0,0,17.357822,-62.782998,0
None,Kosovo,2/19/20,0,0,42.602636,20.902977,0
None,Burma,2/19/20,0,0,21.9162,95.956,0
Anguilla,United Kingdom,2/19/20,0,0,18.2206,-63.0686,0
British Virgin Islands,United Kingdom,2/19/20,0,0,18.4207,-64.64,0
Turks and Caicos Islands,United Kingdom,2/19/20,0,0,21.69400000000001,-71.7979,0
None,MS Zaandam,2/19/20,0,0,0.0,0.0,0
None,Botswana,2/19/20,0,0,-22.3285,24.6849,0
